Time,Open,High,Low,Close,Volume
13.01.2018 07:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 08:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 09:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 10:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 11:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 12:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 13:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 14:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 15:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 16:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 17:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 18:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 19:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 20:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 21:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 22:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
13.01.2018 23:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 00:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 01:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 02:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 03:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 04:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 05:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 06:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 07:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 08:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 09:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 10:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 11:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 12:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 13:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 14:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 15:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 16:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 17:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 18:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 19:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 20:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 21:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 22:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
14.01.2018 23:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
15.01.2018 00:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
15.01.2018 01:30:00.000 GMT+0330,1337.532,1337.532,1337.532,1337.532,0
15.01.2018 02:30:00.000 GMT+0330,1336.621,1338.052,1335.842,1336.912,2054009.914
15.01.2018 03:30:00.000 GMT+0330,1336.938,1338.628,1336.498,1338.388,4180230.141
15.01.2018 04:30:00.000 GMT+0330,1338.381,1339.992,1337.201,1339.241,4558579.922
15.01.2018 05:30:00.000 GMT+0330,1339.241,1342.118,1339.231,1340.659,3705450.058
15.01.2018 06:30:00.000 GMT+0330,1340.659,1341.241,1340.062,1341.002,2639389.992
15.01.2018 07:30:00.000 GMT+0330,1341.001,1342.852,1340.731,1342.552,2747910.023
15.01.2018 08:30:00.000 GMT+0330,1342.551,1344.672,1341.731,1343.682,4103280.067
15.01.2018 09:30:00.000 GMT+0330,1343.709,1344.308,1340.122,1340.899,4272819.996
15.01.2018 10:30:00.000 GMT+0330,1340.899,1343.532,1340.549,1342.991,3977050.066
15.01.2018 11:30:00.000 GMT+0330,1342.971,1343.268,1340.641,1340.821,5719250.202
15.01.2018 12:30:00.000 GMT+0330,1340.821,1343.748,1340.411,1342.922,4704720.02
15.01.2018 13:30:00.000 GMT+0330,1342.921,1343.659,1342.271,1343.051,3395649.91
15.01.2018 14:30:00.000 GMT+0330,1343.052,1343.311,1341.142,1341.572,3328099.966
15.01.2018 15:30:00.000 GMT+0330,1341.571,1342.259,1340.922,1341.961,3314860.106
15.01.2018 16:30:00.000 GMT+0330,1342.041,1342.442,1340.361,1342.092,3971910
15.01.2018 17:30:00.000 GMT+0330,1342.091,1342.101,1340.211,1340.811,3382400.036
15.01.2018 18:30:00.000 GMT+0330,1340.842,1341.621,1338.641,1341.112,3845779.896
15.01.2018 19:30:00.000 GMT+0330,1341.112,1341.719,1340.358,1340.728,3167720.079
15.01.2018 20:30:00.000 GMT+0330,1340.679,1341.542,1339.949,1340.019,1450099.945
15.01.2018 21:30:00.000 GMT+0330,1339.938,1339.938,1339.938,1339.938,740
15.01.2018 22:30:00.000 GMT+0330,1339.938,1339.938,1339.938,1339.938,0
15.01.2018 23:30:00.000 GMT+0330,1339.938,1339.938,1339.938,1339.938,0
16.01.2018 00:30:00.000 GMT+0330,1339.938,1339.938,1339.938,1339.938,0
16.01.2018 01:30:00.000 GMT+0330,1339.938,1339.938,1339.938,1339.938,0
16.01.2018 02:30:00.000 GMT+0330,1340.221,1342.221,1339.131,1341.499,2158999.92
16.01.2018 03:30:00.000 GMT+0330,1341.499,1341.588,1340.161,1340.321,3965929.985
16.01.2018 04:30:00.000 GMT+0330,1340.341,1340.742,1338.138,1340.591,5575615.883
16.01.2018 05:30:00.000 GMT+0330,1340.591,1341.941,1339.752,1340.908,3897939.92
16.01.2018 06:30:00.000 GMT+0330,1340.878,1341.309,1340.102,1340.601,3022799.969
16.01.2018 07:30:00.000 GMT+0330,1340.602,1341.422,1340.411,1341.092,2434390.068
16.01.2018 08:30:00.000 GMT+0330,1341.091,1341.552,1340.041,1341.042,3169790.03
16.01.2018 09:30:00.000 GMT+0330,1341.041,1341.492,1340.091,1340.161,4353960.037
16.01.2018 10:30:00.000 GMT+0330,1340.118,1340.159,1337.901,1339.281,7405300.14
16.01.2018 11:30:00.000 GMT+0330,1339.282,1339.912,1336.368,1337.428,7149960.041
16.01.2018 12:30:00.000 GMT+0330,1337.411,1337.722,1332.938,1334.392,7057777.882
16.01.2018 13:30:00.000 GMT+0330,1334.358,1334.732,1331.841,1333.092,7083270.073
16.01.2018 14:30:00.000 GMT+0330,1333.088,1335.541,1332.772,1335.008,4932360.172
16.01.2018 15:30:00.000 GMT+0330,1335.008,1337.139,1334.908,1335.699,4947730.064
16.01.2018 16:30:00.000 GMT+0330,1335.708,1336.032,1332.732,1333.432,6364769.936
16.01.2018 17:30:00.000 GMT+0330,1333.431,1334.952,1331.972,1332.682,7555650.234
16.01.2018 18:30:00.000 GMT+0330,1332.701,1335.808,1332.701,1335.368,5624080.181
16.01.2018 19:30:00.000 GMT+0330,1335.361,1335.478,1333.578,1334.911,5186464.787
16.01.2018 20:30:00.000 GMT+0330,1334.911,1335.352,1333.361,1334.592,6112490.177
16.01.2018 21:30:00.000 GMT+0330,1334.602,1338.949,1334.448,1338.769,4140170.097
16.01.2018 22:30:00.000 GMT+0330,1338.778,1340.072,1337.951,1338.701,3772500.038
16.01.2018 23:30:00.000 GMT+0330,1338.761,1339.872,1337.589,1339.701,3758549.929
17.01.2018 00:30:00.000 GMT+0330,1339.682,1339.682,1338.221,1338.261,1754390.001
17.01.2018 01:30:00.000 GMT+0330,1338.261,1338.261,1338.261,1338.261,0
17.01.2018 02:30:00.000 GMT+0330,1338.512,1341.031,1338.231,1340.712,1897040.01
17.01.2018 03:30:00.000 GMT+0330,1340.711,1342.461,1339.392,1341.872,4299210.072
17.01.2018 04:30:00.000 GMT+0330,1341.871,1343.872,1340.951,1343.632,4943679.81
17.01.2018 05:30:00.000 GMT+0330,1343.651,1343.931,1337.721,1339.598,5257989.883
17.01.2018 06:30:00.000 GMT+0330,1339.601,1339.641,1336.342,1337.502,6277306.08
17.01.2018 07:30:00.000 GMT+0330,1337.501,1339.332,1334.789,1335,4999909.878
17.01.2018 08:30:00.000 GMT+0330,1335,1336.591,1333.891,1334.401,5467599.869
17.01.2018 09:30:00.000 GMT+0330,1334.401,1336.022,1333.071,1333.361,4148330.212
17.01.2018 10:30:00.000 GMT+0330,1333.379,1335.149,1333.011,1334.201,4865590.096
17.01.2018 11:30:00.000 GMT+0330,1334.239,1336.212,1334.188,1335.301,4998519.898
17.01.2018 12:30:00.000 GMT+0330,1335.319,1335.939,1334.548,1335.708,3719820.023
17.01.2018 13:30:00.000 GMT+0330,1335.691,1338.899,1335.591,1338.181,4862120.152
17.01.2018 14:30:00.000 GMT+0330,1338.161,1338.692,1336.731,1337.111,5260640.144
17.01.2018 15:30:00.000 GMT+0330,1337.191,1337.208,1334.669,1335.848,6524260.044
17.01.2018 16:30:00.000 GMT+0330,1335.848,1336.752,1334.359,1334.999,4979030.132
17.01.2018 17:30:00.000 GMT+0330,1335.039,1337.068,1333.868,1335.739,6449669.838
17.01.2018 18:30:00.000 GMT+0330,1335.772,1336.902,1334.508,1336.101,6227169.991
17.01.2018 19:30:00.000 GMT+0330,1336.108,1336.188,1331.238,1333.572,5868649.96
17.01.2018 20:30:00.000 GMT+0330,1333.589,1336.081,1333.161,1335.882,3770359.993
17.01.2018 21:30:00.000 GMT+0330,1335.881,1340.441,1335.421,1339.299,4957009.792
17.01.2018 22:30:00.000 GMT+0330,1339.371,1339.399,1328.958,1329.041,5249433.041
17.01.2018 23:30:00.000 GMT+0330,1329.018,1330.482,1326.788,1329.081,6257689.953
18.01.2018 00:30:00.000 GMT+0330,1328.971,1329.582,1325.911,1326.011,2937880.039
18.01.2018 01:30:00.000 GMT+0330,1326.011,1326.011,1326.011,1326.011,0
18.01.2018 02:30:00.000 GMT+0330,1327.031,1328.882,1326.921,1328.501,1389209.986
18.01.2018 03:30:00.000 GMT+0330,1328.501,1329.562,1327.441,1328.481,5443359.852
18.01.2018 04:30:00.000 GMT+0330,1328.482,1328.572,1324.251,1325.912,7915170.193
18.01.2018 05:30:00.000 GMT+0330,1325.911,1327.142,1325.871,1326.712,4948110.104
18.01.2018 06:30:00.000 GMT+0330,1326.711,1326.812,1325.211,1325.521,4301400.185
18.01.2018 07:30:00.000 GMT+0330,1325.521,1327.392,1325.421,1327.211,3471750.021
18.01.2018 08:30:00.000 GMT+0330,1327.211,1328.792,1326.548,1328.508,3304600
18.01.2018 09:30:00.000 GMT+0330,1328.501,1329.902,1327.501,1328.222,3836149.931
18.01.2018 10:30:00.000 GMT+0330,1328.179,1328.608,1325.158,1327.791,6338659.763
18.01.2018 11:30:00.000 GMT+0330,1327.792,1329.382,1327.651,1327.972,5644149.78
18.01.2018 12:30:00.000 GMT+0330,1327.971,1329.018,1327.151,1328.678,4636419.773
18.01.2018 13:30:00.000 GMT+0330,1328.682,1330.382,1328.189,1329.862,3688770.056
18.01.2018 14:30:00.000 GMT+0330,1329.861,1331.402,1329.241,1329.271,4208089.829
18.01.2018 15:30:00.000 GMT+0330,1329.219,1330.998,1328.108,1328.681,4821609.974
18.01.2018 16:30:00.000 GMT+0330,1328.608,1330.182,1326.871,1330.021,6816329.956
18.01.2018 17:30:00.000 GMT+0330,1330.038,1332.421,1328.799,1330.831,6547810.078
18.01.2018 18:30:00.000 GMT+0330,1330.832,1331.919,1328.632,1329.659,7372369.766
18.01.2018 19:30:00.000 GMT+0330,1329.659,1333.089,1328.908,1329.778,5900619.984
18.01.2018 20:30:00.000 GMT+0330,1329.758,1331.512,1328.709,1329.072,4418590.069
18.01.2018 21:30:00.000 GMT+0330,1329.071,1329.769,1326.198,1326.931,5166399.956
18.01.2018 22:30:00.000 GMT+0330,1326.932,1329.158,1326.431,1328.642,3473109.961
18.01.2018 23:30:00.000 GMT+0330,1328.811,1329.312,1325.561,1326.141,5810019.97
19.01.2018 00:30:00.000 GMT+0330,1326.152,1327.428,1326.152,1326.637,3190049.887
19.01.2018 01:30:00.000 GMT+0330,1326.637,1326.637,1326.637,1326.637,0
19.01.2018 02:30:00.000 GMT+0330,1326.831,1328.311,1326.231,1327.919,1596639.991
19.01.2018 03:30:00.000 GMT+0330,1327.928,1328.322,1326.741,1327.339,3951800.108
19.01.2018 04:30:00.000 GMT+0330,1327.321,1330.662,1327.251,1330.658,4381859.779
19.01.2018 05:30:00.000 GMT+0330,1330.681,1331.828,1329.331,1329.668,4367340.088
19.01.2018 06:30:00.000 GMT+0330,1329.689,1331.872,1329.562,1331.442,3877850.056
19.01.2018 07:30:00.000 GMT+0330,1331.482,1332.242,1330.981,1332.192,2458479.881
19.01.2018 08:30:00.000 GMT+0330,1332.191,1332.528,1330.631,1331.572,3164499.998
19.01.2018 09:30:00.000 GMT+0330,1331.572,1333.091,1331.251,1332.081,4016640.186
19.01.2018 10:30:00.000 GMT+0330,1332.081,1335.362,1331.282,1334.898,6285580.158
19.01.2018 11:30:00.000 GMT+0330,1334.901,1338.039,1333.609,1337.048,6519189.835
19.01.2018 12:30:00.000 GMT+0330,1337.148,1337.341,1334.901,1335.539,5518219.948
19.01.2018 13:30:00.000 GMT+0330,1335.519,1336.478,1334.671,1335.341,4498839.855
19.01.2018 14:30:00.000 GMT+0330,1335.371,1335.582,1333.821,1334.422,5280539.99
19.01.2018 15:30:00.000 GMT+0330,1334.419,1334.992,1333.561,1334.299,3806339.979
19.01.2018 16:30:00.000 GMT+0330,1334.281,1336.131,1333.248,1334.148,7057779.789
19.01.2018 17:30:00.000 GMT+0330,1334.148,1334.579,1332.189,1334.111,7797150.135
19.01.2018 18:30:00.000 GMT+0330,1334.112,1335.368,1332.681,1333.162,7167310.238
19.01.2018 19:30:00.000 GMT+0330,1333.229,1334.398,1333.069,1334.088,5992589.951
19.01.2018 20:30:00.000 GMT+0330,1334.069,1334.761,1333.618,1333.861,4336269.856
19.01.2018 21:30:00.000 GMT+0330,1333.872,1334.659,1332.838,1334.659,3953520.06
19.01.2018 22:30:00.000 GMT+0330,1334.659,1335.319,1333.698,1334.418,4001490.116
19.01.2018 23:30:00.000 GMT+0330,1334.401,1334.521,1332.149,1332.162,4032579.899
20.01.2018 00:30:00.000 GMT+0330,1332.141,1332.612,1330.718,1331.601,1645640.016
20.01.2018 01:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 02:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 03:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 04:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 05:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 06:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 07:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 08:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 09:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 10:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 11:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 12:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 13:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 14:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 15:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 16:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 17:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 18:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 19:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 20:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 21:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 22:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
20.01.2018 23:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 00:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 01:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 02:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 03:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 04:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 05:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 06:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 07:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 08:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 09:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 10:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 11:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 12:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 13:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 14:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 15:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 16:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 17:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 18:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 19:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 20:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 21:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 22:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
21.01.2018 23:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
22.01.2018 00:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
22.01.2018 01:30:00.000 GMT+0330,1331.601,1331.601,1331.601,1331.601,0
22.01.2018 02:30:00.000 GMT+0330,1334.041,1335.627,1331.829,1334.761,2227080.107
22.01.2018 03:30:00.000 GMT+0330,1334.762,1334.942,1333.071,1333.558,4378654.957
22.01.2018 04:30:00.000 GMT+0330,1333.548,1334.248,1330.972,1331.272,6369800.091
22.01.2018 05:30:00.000 GMT+0330,1331.271,1332.638,1330.351,1331.741,4373569.965
22.01.2018 06:30:00.000 GMT+0330,1331.739,1331.818,1330.831,1331.231,2546119.928
22.01.2018 07:30:00.000 GMT+0330,1331.231,1331.561,1330.488,1331.532,2859469.891
22.01.2018 08:30:00.000 GMT+0330,1331.471,1332.139,1330.709,1331.749,2346760.035
22.01.2018 09:30:00.000 GMT+0330,1331.722,1332.052,1328.802,1328.842,3237250.09
22.01.2018 10:30:00.000 GMT+0330,1328.921,1331.562,1328.409,1331.291,4826930.046
22.01.2018 11:30:00.000 GMT+0330,1331.282,1332.532,1330.029,1332.198,4888080.12
22.01.2018 12:30:00.000 GMT+0330,1332.198,1333.462,1331.798,1332.492,4497459.889
22.01.2018 13:30:00.000 GMT+0330,1332.491,1334.552,1332.251,1333.622,3726109.982
22.01.2018 14:30:00.000 GMT+0330,1333.641,1334.008,1332.321,1332.628,4965250.015
22.01.2018 15:30:00.000 GMT+0330,1332.628,1333.152,1331.061,1332.132,5805280.209
22.01.2018 16:30:00.000 GMT+0330,1332.131,1334.349,1330.838,1333.948,5285699.844
22.01.2018 17:30:00.000 GMT+0330,1333.948,1334.538,1331.659,1331.862,8170181.274
22.01.2018 18:30:00.000 GMT+0330,1331.862,1335.548,1331.841,1334.681,5716680.05
22.01.2018 19:30:00.000 GMT+0330,1334.681,1334.802,1331.699,1331.811,6002490.044
22.01.2018 20:30:00.000 GMT+0330,1331.822,1332.659,1330.751,1332.028,6583310.127
22.01.2018 21:30:00.000 GMT+0330,1332.028,1332.771,1331.648,1332.018,3298830.032
22.01.2018 22:30:00.000 GMT+0330,1332.018,1333.519,1331.151,1332.942,3105920.076
22.01.2018 23:30:00.000 GMT+0330,1332.918,1334.838,1332.581,1334.612,2691839.933
23.01.2018 00:30:00.000 GMT+0330,1334.531,1334.831,1333.681,1333.831,1531370.044
23.01.2018 01:30:00.000 GMT+0330,1333.831,1333.831,1333.831,1333.831,0
23.01.2018 02:30:00.000 GMT+0330,1333.791,1333.791,1332.521,1333.141,1764080.048
23.01.2018 03:30:00.000 GMT+0330,1333.151,1335.039,1333.092,1334.198,3148070.097
23.01.2018 04:30:00.000 GMT+0330,1334.219,1337.178,1334.148,1336.562,4084529.877
23.01.2018 05:30:00.000 GMT+0330,1336.561,1336.811,1335.618,1336.259,3310039.997
23.01.2018 06:30:00.000 GMT+0330,1336.259,1337.112,1335.118,1335.891,4649260.044
23.01.2018 07:30:00.000 GMT+0330,1335.892,1336.689,1335.502,1336.191,3042500.019
23.01.2018 08:30:00.000 GMT+0330,1336.192,1336.322,1335.158,1335.682,4037099.838
23.01.2018 09:30:00.000 GMT+0330,1335.681,1338.182,1335.612,1336.622,4874760.151
23.01.2018 10:30:00.000 GMT+0330,1336.621,1337.868,1335.911,1336.688,5665130.138
23.01.2018 11:30:00.000 GMT+0330,1336.688,1337.392,1335.539,1336.972,7567900.181
23.01.2018 12:30:00.000 GMT+0330,1336.971,1337.241,1335.922,1336.491,5262119.77
23.01.2018 13:30:00.000 GMT+0330,1336.491,1337.121,1336.141,1336.232,4958169.937
23.01.2018 14:30:00.000 GMT+0330,1336.231,1338.742,1336.121,1336.691,6621290.207
23.01.2018 15:30:00.000 GMT+0330,1336.701,1337.269,1335.952,1336.441,6401430.13
23.01.2018 16:30:00.000 GMT+0330,1336.502,1337.232,1335.789,1336.392,5281420.231
23.01.2018 17:30:00.000 GMT+0330,1336.388,1336.672,1331.342,1334.122,10323229.79
23.01.2018 18:30:00.000 GMT+0330,1334.121,1338.852,1333.421,1338.142,7940169.811
23.01.2018 19:30:00.000 GMT+0330,1338.141,1339.121,1336.248,1337.469,6918590.069
23.01.2018 20:30:00.000 GMT+0330,1337.469,1338.322,1336.961,1337.629,4009049.892
23.01.2018 21:30:00.000 GMT+0330,1337.648,1338.182,1336.752,1337.272,4188759.804
23.01.2018 22:30:00.000 GMT+0330,1337.259,1340.639,1337.258,1340.581,4192709.923
23.01.2018 23:30:00.000 GMT+0330,1340.541,1341.771,1339.871,1340.851,3497080.088
24.01.2018 00:30:00.000 GMT+0330,1340.952,1341.426,1340.721,1340.907,4540460.11
24.01.2018 01:30:00.000 GMT+0330,1340.907,1340.907,1340.907,1340.907,0
24.01.2018 02:30:00.000 GMT+0330,1341.542,1342.241,1340.321,1341.818,2912539.959
24.01.2018 03:30:00.000 GMT+0330,1341.848,1342.022,1340.741,1340.781,3709640.026
24.01.2018 04:30:00.000 GMT+0330,1340.781,1341.219,1339.451,1340.878,5097939.968
24.01.2018 05:30:00.000 GMT+0330,1340.888,1341.911,1340.341,1341.491,5020870.209
24.01.2018 06:30:00.000 GMT+0330,1341.482,1341.632,1340.671,1340.972,3383990.049
24.01.2018 07:30:00.000 GMT+0330,1340.972,1341.971,1340.688,1341.041,2444329.977
24.01.2018 08:30:00.000 GMT+0330,1341.048,1342.141,1339.948,1342.042,3252830.029
24.01.2018 09:30:00.000 GMT+0330,1342.041,1343.581,1341.252,1343.362,3894140.005
24.01.2018 10:30:00.000 GMT+0330,1343.361,1343.882,1342.448,1343.201,4068280.22
24.01.2018 11:30:00.000 GMT+0330,1343.192,1348.172,1343.151,1346.992,6796430.111
24.01.2018 12:30:00.000 GMT+0330,1347.019,1349.532,1346.679,1348.611,4267079.83
24.01.2018 13:30:00.000 GMT+0330,1348.622,1350.602,1348.591,1349.672,4429170.132
24.01.2018 14:30:00.000 GMT+0330,1349.671,1350.878,1349.288,1349.442,5654160.023
24.01.2018 15:30:00.000 GMT+0330,1349.441,1352.382,1348.751,1352.291,6752840.042
24.01.2018 16:30:00.000 GMT+0330,1352.282,1353.821,1351.351,1352.201,7982180.119
24.01.2018 17:30:00.000 GMT+0330,1352.202,1355.362,1352.121,1355.021,6964970.112
24.01.2018 18:30:00.000 GMT+0330,1355.021,1355.622,1353.121,1353.491,7909979.82
24.01.2018 19:30:00.000 GMT+0330,1353.481,1353.732,1351.251,1352.888,7699419.975
24.01.2018 20:30:00.000 GMT+0330,1352.902,1354.252,1352.541,1353.821,4956689.835
24.01.2018 21:30:00.000 GMT+0330,1353.821,1360.278,1353.231,1360.042,6525690.079
24.01.2018 22:30:00.000 GMT+0330,1360.012,1361.991,1357.428,1358.061,5297599.793
24.01.2018 23:30:00.000 GMT+0330,1358.081,1360.122,1357.569,1357.612,4355659.962
25.01.2018 00:30:00.000 GMT+0330,1357.631,1358.892,1357.358,1357.358,2803410.053
25.01.2018 01:30:00.000 GMT+0330,1357.358,1357.358,1357.358,1357.358,0
25.01.2018 02:30:00.000 GMT+0330,1357.502,1357.791,1355.771,1356.112,2653340.101
